Time      ECG     TEB
4.53     574     19.3654
4.535     521     19.3689
4.54     472     19.3723
4.545     484     19.3689
4.55     487     19.3723
4.555     508     19.3811
4.56     508     19.3671
4.565     504     19.3794
4.57     504     19.3619
4.575     502     19.3514
4.58     504     19.3444
4.585     503     19.341
4.59     509     19.3462
4.595     504     19.3584
4.6     503     19.3532
4.605     512     19.3759
4.61     510     19.3741
4.615     508     19.3916
4.62     511     19.3776
4.625     511     19.3776
4.63     511     19.3759
4.635     503     19.3776
4.64     524     19.3724
4.645     518     19.3759
4.65     511     19.3776
4.655     527     19.3794
4.66     520     19.3776
4.665     524     19.3759
4.67     520     19.3705
4.675     513     19.3795
4.68     520     19.397
4.685     530     19.3917
4.69     528     19.4039
4.695     517     19.4092
4.7     529     19.4196
4.705     529     19.4109
4.71     531     19.3969
4.715     536     19.4126
4.72     544     19.4404
4.725     536     19.4074
4.73     528     19.4109
4.735     538     19.4056
4.74     535     19.4038
4.745     527     19.3863
4.75     536     19.3776
4.755     535     19.3845
4.76     544     19.3881
4.765     536     19.3759
4.77     542     19.3934
4.775     536     19.3899
4.78     527     19.4039
4.785     511     19.4021
4.79     513     19.3899
4.795     512     19.4021
4.8     520     19.3847
4.805     503     19.3689
4.81     519     19.3689
4.815     511     19.3724
4.82     510     19.4022
4.825     508     19.3952
4.83     502     19.3813
4.835     503     19.4075
4.84     503     19.3917
4.845     495     19.3847
4.85     513     19.3847
4.855     512     19.3829
4.86     499     19.4109
4.865     495     19.4161
4.87     497     19.4003
4.875     508     19.4039
4.88     504     19.3986
4.885     506     19.3847
4.89     499     19.3881
4.895     506     19.3829
4.9     513     19.4003
4.905     495     19.3986
4.91     495     19.397
4.915     499     19.3899
4.92     497     19.3777
4.925     504     19.3619
4.93     508     19.3532
4.935     495     19.3604
4.94     495     19.3724
4.945     496     19.369
4.95     497     19.3759
4.955     491     19.3777
4.96     495     19.3724
4.965     508     19.3584
4.97     504     19.3549
4.975     500     19.3584
4.98     504     19.3759
4.985     496     19.3847
4.99     495     19.3741
4.995     495     19.3742
5     487     19.3741
5.005     504     19.3549
5.01     504     19.3601
5.015     495     19.3549
5.02     497     19.3602
5.025     506     19.3532
5.03     504     19.3583
5.035     497     19.3602
5.04     500     19.3795
5.045     500     19.3707
5.05     488     19.3654
5.055     496     19.3479
5.06     496     19.3654
5.065     496     19.3461
5.07     496     19.3409
5.075     496     19.3409
5.08     480     19.3549
5.085     480     19.3444
5.09     492     19.3409
5.095     492     19.3375
5.1     495     19.3479
5.105     504     19.313
5.11     496     19.3112
5.115     506     19.3166
5.12     504     19.3375
5.125     520     19.32
5.13     515     19.3182
5.135     504     19.3288
5.14     506     19.3217
5.145     495     19.3095
5.15     512     19.2902
5.155     510     19.2675
5.16     511     19.2517
5.165     512     19.2729
5.17     511     19.2623
5.175     511     19.2623
5.18     504     19.2675
5.185     500     19.271
5.19     503     19.2745
5.195     496     19.2675
5.2     492     19.2606
5.205     494     19.2588
5.21     495     19.2553
5.215     496     19.2448
5.22     494     19.2239
5.225     487     19.2273
5.23     481     19.2309
5.235     490     19.2221
5.24     483     19.2133
5.245     456     19.2028
5.25     495     19.2097
5.255     520     19.2081
5.26     567     19.201
5.265     639     19.1871
5.27     728     19.1959
5.275     773     19.1801
5.28     708     19.1957
